folder,archivo,iteracion,temperatura_K,energia_cinetica_eV
outputs_1,pw.out.28099,98,303.26482153,20.42320536210826
outputs_1,pw.out.28099,99,322.22836705,21.700295028754518
outputs_1,pw.out.28099,100,298.27097649,20.08689752934399
outputs_1,pw.out.28099,101,294.53602815,19.835369490857396
outputs_1,pw.out.28099,102,302.11423682,20.345719851966564
outputs_1,pw.out.28099,103,291.35685134,19.62126948932619
outputs_1,pw.out.28099,104,289.91662612,19.52427831345907
outputs_1,pw.out.28099,105,318.90238325,21.476308450398324
outputs_1,pw.out.28099,106,325.39188407,21.913340316963666
outputs_1,pw.out.28099,107,321.52344854,21.65282272499217
outputs_1,pw.out.28099,108,326.58276024,21.993539210462146
outputs_1,pw.out.28099,109,304.22856645,20.488108191298302
outputs_1,pw.out.28099,110,304.91260732,20.534174482745104
outputs_1,pw.out.28099,111,301.40586066,20.2980146187399
outputs_1,pw.out.28099,112,304.88275557,20.532164241603024
outputs_1,pw.out.28099,113,289.4993922,19.49617997231381
outputs_1,pw.out.28099,114,297.22510938,20.016464122002716
outputs_1,pw.out.28099,115,302.48822339,20.370905758466314
outputs_1,pw.out.28099,116,291.82526412,19.652814560681414
outputs_1,pw.out.28099,117,308.31573041,20.763355986805994
outputs_1,pw.out.28099,118,318.46695814,21.446984916597607
outputs_1,pw.out.28099,119,311.05775509,20.948016261918184
outputs_1,pw.out.28099,120,302.14074618,20.347505054946275
outputs_1,pw.out.28099,121,312.05473823,21.01515749972207
outputs_1,pw.out.28099,122,310.96555583,20.94180703179967
outputs_1,pw.out.28099,123,286.2658849,19.27842112781863
outputs_1,pw.out.28099,124,280.49522433,18.889799133320892
outputs_1,pw.out.28099,125,286.17714228,19.272444827164428
outputs_1,pw.out.28099,126,300.59766637,20.243587220768273
outputs_1,pw.out.28099,127,306.01495795,20.60841176973783
outputs_1,pw.out.28099,128,306.23874514,20.623482523770043
outputs_1,pw.out.28099,129,292.49602945,19.697986822040598
outputs_1,pw.out.28099,130,313.81335192,21.13359043142979
outputs_1,pw.out.28099,131,297.46545857,20.032650406804734
outputs_1,pw.out.28099,132,303.0986102,20.412011958469755
outputs_1,pw.out.28099,133,272.98699283,18.384161376099247
outputs_1,pw.out.28099,134,294.59761559,19.83951705031426
outputs_1,pw.out.28099,135,295.9135479,19.928137731728377
outputs_1,pw.out.28099,136,309.58084274,20.84855429220063
outputs_1,pw.out.28099,137,297.01808995,20.002522504433323
outputs_1,pw.out.28099,138,304.64679968,20.516273880623956
outputs_1,pw.out.28099,139,311.5809606,20.983251197217452
outputs_1,pw.out.28099,140,317.67833161,21.39387536605084
outputs_1,pw.out.28099,141,309.76415515,20.86089941775235
outputs_1,pw.out.28099,142,291.51983014,19.63224520187655
outputs_1,pw.out.28099,143,295.90756984,19.927735139272244
outputs_1,pw.out.28099,144,293.82234308,19.78730670001845
outputs_1,pw.out.28099,145,295.13959057,19.87601595449406
outputs_1,pw.out.28099,146,288.47858813,19.42743435119031
outputs_1,pw.out.28099,147,299.78603507,20.18892825390164
outputs_1,pw.out.28099,148,297.77035186,20.053183166295405
outputs_1,pw.out.28099,149,282.70500134,19.0386153462578
outputs_1,pw.out.28099,150,295.34087602,19.889571442495857
outputs_1,pw.out.28099,151,297.39930769,20.028195494742796
outputs_1,pw.out.28099,152,317.68673169,21.39444109076615
outputs_1,pw.out.28099,153,317.27551953,21.366748199272564
outputs_1,pw.out.28099,154,309.79173309,20.86275659484808
outputs_1,pw.out.28099,155,299.65435587,20.180060471369163
outputs_1,pw.out.28099,156,295.18314671,19.8789493419068
outputs_1,pw.out.28099,157,282.7637942,19.04257473898035
outputs_1,pw.out.28099,158,302.10537774,20.34512324232812
outputs_1,pw.out.28099,159,298.68705094,20.114917773811374
outputs_1,pw.out.28099,160,295.2439039,19.8830409819654
outputs_1,pw.out.28099,161,307.60232581,20.715312243937266
outputs_1,pw.out.28099,162,314.2791277,21.16495781243432
outputs_1,pw.out.28099,163,308.18537829,20.75457759367659
outputs_1,pw.out.28099,164,288.54461154,19.43188069166565
outputs_1,pw.out.28099,165,305.03850562,20.542653142457524
outputs_1,pw.out.28099,166,312.93884286,21.074697100784892
outputs_1,pw.out.28099,167,323.64485144,21.79568739963615
outputs_1,pw.out.28099,168,314.70512457,21.193646368542307
outputs_1,pw.out.28099,169,309.48863893,20.842344926025188
outputs_1,pw.out.28099,170,302.58697421,20.377556085152186
outputs_2,pw.out.28895,0,300.0,19.865518890223758
outputs_2,pw.out.28895,1,294.98371878,18.78606565628316
outputs_2,pw.out.28895,2,278.95488394,17.14844988725968
outputs_2,pw.out.28895,3,254.63787386,16.53651316352653
outputs_2,pw.out.28895,4,245.55120601,17.225579608529188
outputs_2,pw.out.28895,5,255.78317662,19.256217453169523
outputs_2,pw.out.28895,6,285.93618188,19.725673182801543
outputs_2,pw.out.28895,7,292.90714597,17.747089222987412
outputs_2,pw.out.28895,8,263.52708915,18.924110514178707
outputs_2,pw.out.28895,9,281.00471658,20.235347340968165
outputs_2,pw.out.28895,10,300.47531251,23.22029393553696
outputs_2,pw.out.28895,11,344.7988786,22.75671613739869
outputs_2,pw.out.28895,12,337.91519749,19.56461007741644
outputs_2,pw.out.28895,13,290.51551397,18.83796171507046
outputs_2,pw.out.28895,14,279.72549012,19.605027421182836
outputs_2,pw.out.28895,15,291.11567154,22.520058985314005
outputs_2,pw.out.28895,16,334.40106806,22.09227830971013
outputs_2,pw.out.28895,17,328.04893959,19.364488973053472
outputs_2,pw.out.28895,18,287.54390945,18.467033516160136
outputs_2,pw.out.28895,19,274.21756553,18.38412055902022
outputs_2,pw.out.28895,20,272.98638748,19.528940848396324
outputs_2,pw.out.28895,21,289.98586026,20.663154819787263
outputs_2,pw.out.28895,22,306.82783873,20.624380635565565
outputs_2,pw.out.28895,23,306.25207947,20.44739070594413
outputs_2,pw.out.28895,24,303.62395086,21.333399557252065
outputs_2,pw.out.28895,25,316.78032491,21.041995545523903
outputs_2,pw.out.28895,26,312.45325738,21.795205758103634
outputs_2,pw.out.28895,27,323.63769985,22.092663758993076
outputs_2,pw.out.28895,28,328.05466334,19.82872229348092
outputs_2,pw.out.28895,29,294.43732522,18.807112030684923
outputs_2,pw.out.28895,30,279.267401,19.838911052747637
outputs_2,pw.out.28895,31,294.58861844,21.714333927028925
outputs_2,pw.out.28895,32,322.43683078,20.84405937940125
outputs_2,pw.out.28895,33,309.51409654,20.958748568620614
outputs_2,pw.out.28895,34,311.21712118,20.846257515163785
outputs_2,pw.out.28895,35,309.54673795,21.003135101208528
outputs_2,pw.out.28895,36,311.87621725,20.975970654831407
outputs_2,pw.out.28895,37,311.47285092,21.435597087606006
outputs_2,pw.out.28895,38,318.29785821,21.2561294252307
outputs_2,pw.out.28895,39,315.63293851,18.8359506575868
outputs_2,pw.out.28895,40,279.69562719,17.574706044961893
outputs_2,pw.out.28895,41,260.96736682,19.18283229072995
outputs_2,pw.out.28895,42,284.84648396,19.68229918588736
outputs_2,pw.out.28895,43,292.26308292,19.803051888253115
outputs_2,pw.out.28895,44,294.056144,20.42172315791186
outputs_2,pw.out.28895,45,303.24281303,19.65879235796185
outputs_2,pw.out.28895,46,291.91402941,21.027485890271386
outputs_2,pw.out.28895,47,312.23780305,21.00938269938133
outputs_2,pw.out.28895,48,311.9689892,19.741700280995353
outputs_2,pw.out.28895,49,293.14513272,19.48850500088744
outputs_2,pw.out.28895,50,289.38542723,20.35992691660656
outputs_2,pw.out.28895,51,302.3251981,19.793311844741833
outputs_2,pw.out.28895,52,293.91151355,19.68595489954195
outputs_2,pw.out.28895,53,292.31736786,20.928456173420727
outputs_2,pw.out.28895,54,310.76730764,19.938637925308075
outputs_2,pw.out.28895,55,296.0694642,20.66530846493366
outputs_2,pw.out.28895,56,306.85981933,19.949960855144024
outputs_2,pw.out.28895,57,296.23759969,19.862714892951534
outputs_2,pw.out.28895,58,294.94208197,20.764532062909694
outputs_2,pw.out.28895,59,308.33319379,19.97019850715333
outputs_2,pw.out.28895,60,296.53810878,20.379944836673772
outputs_2,pw.out.28895,61,302.62244484,20.328194766972462
outputs_2,pw.out.28895,62,301.8540076,19.379863678267505
outputs_2,pw.out.28895,63,287.77220943,19.506095257151053
outputs_2,pw.out.28895,64,289.64662533,20.13097194733427
outputs_2,pw.out.28895,65,298.92543849,20.63787204075329
outputs_2,pw.out.28895,66,306.4524142,21.069643674287494
outputs_2,pw.out.28895,67,312.86380556,21.09831903287326
outputs_2,pw.out.28895,68,313.28960677,19.844999464312234
outputs_2,pw.out.28895,69,294.6790248,20.350630962915094
outputs_2,pw.out.28895,70,302.18716367,19.330294737212462
outputs_2,pw.out.28895,71,287.03615757,20.637758569273597
outputs_2,pw.out.28895,72,306.45072981,21.299764243279864
outputs_2,pw.out.28895,73,316.28087291,19.948618925642545
outputs_2,pw.out.28895,74,296.21767403,19.86569086618339
outputs_2,pw.out.28895,75,294.98627129,19.885127687102187
outputs_2,pw.out.28895,76,295.27488923,20.99591496809944
outputs_2,pw.out.28895,77,311.76900503,20.179036370856377
outputs_2,pw.out.28895,78,299.63914986,19.506805474326125
outputs_2,pw.out.28895,79,289.65717206,19.02053011488252
outputs_2,pw.out.28895,80,282.43645278,19.454862067727152
outputs_2,pw.out.28895,81,288.88586298,20.86670741598403
outputs_2,pw.out.28895,82,309.85039889,20.503437861668473
outputs_2,pw.out.28895,83,304.45619794,19.044641443748418
outputs_2,pw.out.28895,84,282.79448328,19.421165392079484
outputs_2,pw.out.28895,85,288.38549918,19.574454204479242
outputs_2,pw.out.28895,86,290.66168951,19.17883194487144
outputs_2,pw.out.28895,87,284.78708167,19.403613367813225
outputs_2,pw.out.28895,88,288.1248679,19.068756174037567
outputs_2,pw.out.28895,89,283.15256263,20.144917782668497
outputs_2,pw.out.28895,90,299.13252222,20.53943077012527
outputs_2,pw.out.28895,91,304.99065645,21.700980211454453
outputs_2,pw.out.28895,92,322.23854254,19.488995350063483
outputs_2,pw.out.28895,93,289.39270837,19.66213309982328
outputs_2,pw.out.28895,94,291.96363571,19.965589578646533
outputs_2,pw.out.28895,95,296.4696715,19.925416457069648
outputs_2,pw.out.28895,96,295.87313963,21.59381360989976
outputs_2,pw.out.28895,97,320.64722107,21.226355542991385
outputs_2,pw.out.28895,98,315.19082419,20.2433693936232
outputs_2,pw.out.28895,99,300.59443222,20.915392259107346
outputs_2,pw.out.28895,100,310.57332044,20.80290855272474
outputs_2,pw.out.28895,101,308.90304613,20.101849913847015
outputs_2,pw.out.28895,102,298.49300549,21.12423134732276
outputs_2,pw.out.28895,103,313.67438013,20.457546675490697
outputs_2,pw.out.28895,104,303.77475667,19.962931026232575
outputs_2,pw.out.28895,105,296.43019477,21.297503249215627
outputs_2,pw.out.28895,106,316.2472994,20.81805536258087
outputs_2,pw.out.28895,107,309.12796234,20.821069159639293
outputs_2,pw.out.28895,108,309.17271505,21.1011615342567
outputs_2,pw.out.28895,109,313.33181533,19.98019229683923
outputs_2,pw.out.28895,110,296.68650715,19.769205822096207
outputs_2,pw.out.28895,111,293.55356329,20.974055925654252
outputs_2,pw.out.28895,112,311.44441901,20.511862642836576
outputs_2,pw.out.28895,113,304.58129793,19.859417281136942
outputs_2,pw.out.28895,114,294.89311493,19.210735526237457
outputs_2,pw.out.28895,115,285.26082032,20.419646793101755
outputs_2,pw.out.28895,116,303.21198122,20.10661680444965
outputs_2,pw.out.28895,117,298.56378856,21.17913548877742
outputs_2,pw.out.28895,118,314.48965205,20.37392091609404
outputs_2,pw.out.28895,119,302.53299595,19.830680288761844
outputs_2,pw.out.28895,120,294.46639864,20.060422347374704
outputs_2,pw.out.28895,121,297.87784618,19.625162894437647
outputs_2,pw.out.28895,122,291.41466537,19.888089102242528
outputs_2,pw.out.28895,123,295.31886435,19.007975189544606
outputs_2,pw.out.28895,124,282.25002394,19.465694240216266
outputs_2,pw.out.28895,125,289.04670901,19.681643935712046
outputs_2,pw.out.28895,126,292.25335338,18.732039218084516
outputs_2,pw.out.28895,127,278.15264276,19.235181555151375
outputs_2,pw.out.28895,128,285.62381991,20.241458610097016
outputs_2,pw.out.28895,129,300.56605988,20.442033872492622
outputs_2,pw.out.28895,130,303.54440701,20.18367060595217
outputs_2,pw.out.28895,131,299.70796385,20.51428840184315
outputs_2,pw.out.28895,132,304.61731756,19.969169916761853
outputs_2,pw.out.28895,133,296.5228359,20.834576619544766
outputs_2,pw.out.28895,134,309.37328693,20.216456380452886
outputs_2,pw.out.28895,135,300.19479966,19.857719970934067
outputs_2,pw.out.28895,136,294.86791245,20.595852354521224
outputs_2,pw.out.28895,137,305.82846333,20.921190733353924
outputs_2,pw.out.28895,138,310.65942372,19.93161929251245
outputs_2,pw.out.28895,139,295.96524543,21.418761675190527
outputs_2,pw.out.28895,140,318.04787001,21.698817314436813
outputs_2,pw.out.28895,141,322.20642454,21.013278689574456
outputs_2,pw.out.28895,142,312.02683909,19.992412794242984
outputs_2,pw.out.28895,143,296.86796922,21.187305979543183
outputs_2,pw.out.28895,144,314.61097652,20.448476304189317
outputs_2,pw.out.28895,145,303.64007165,20.12203368731201
outputs_2,pw.out.28895,146,298.7927144,20.341516100997573
outputs_2,pw.out.28895,147,302.05181635,19.32402822712638
outputs_2,pw.out.28895,148,286.94310674,18.933176395601393
outputs_2,pw.out.28895,149,281.13933441,20.34521834612225
outputs_2,pw.out.28895,150,302.10679007,20.903504829068453
outputs_2,pw.out.28895,151,310.39680471,20.73759891331373
outputs_2,pw.out.28895,152,307.93326224,20.381966642654913
outputs_2,pw.out.28895,153,302.65246774,20.575080679061315
outputs_2,pw.out.28895,154,305.52002438,20.235528432742115
outputs_2,pw.out.28895,155,300.47800245,21.56931751203557
outputs_2,pw.out.28895,156,320.28347725,20.2218268195974
outputs_2,pw.out.28895,157,300.27454675,19.798723237022305
outputs_2,pw.out.28895,158,293.99186669,19.836626248720634
outputs_2,pw.out.28895,159,294.55469128,21.765159217776414
outputs_2,pw.out.28895,160,323.19153698,21.47106685716661
outputs_2,pw.out.28895,161,318.82455009,21.365214701613517
outputs_2,pw.out.28895,162,317.25274813,18.700338225487403
outputs_2,pw.out.28895,163,277.68191414,19.857019277744104
outputs_2,pw.out.28895,164,294.85750752,21.43630118221922
outputs_2,pw.out.28895,165,318.30831425,20.594958596547464
outputs_2,pw.out.28895,166,305.81519105,19.35131893433462
outputs_2,pw.out.28895,167,287.34834706,19.895936865970118
outputs_2,pw.out.28895,168,295.43539631,20.621660857533065
outputs_2,pw.out.28895,169,306.21169444,19.445901630425286
outputs_2,pw.out.28895,170,288.7528084,19.764051169242816
outputs_2,pw.out.28895,171,293.47702029,20.694010218563864
outputs_2,pw.out.28895,172,307.28601151,20.878256064267
outputs_2,pw.out.28895,173,310.02188433,20.931697593723193
outputs_2,pw.out.28895,174,310.8154394,19.16504053415287
outputs_2,pw.out.28895,175,284.58229359,19.763602589544313
outputs_2,pw.out.28895,176,293.47036021,19.54294559638128
outputs_2,pw.out.28895,177,290.19381795,20.206186803369693
outputs_2,pw.out.28895,178,300.04230732,20.308701210313817
outputs_2,pw.out.28895,179,301.56454676,20.434777684297064
outputs_2,pw.out.28895,180,303.43666098,19.918279454744848
outputs_2,pw.out.28895,181,295.76716134,20.340271996428832
outputs_2,pw.out.28984,0,317.84146852,21.404861691041745
outputs_2,pw.out.28984,1,313.61919597,21.120515088334283
outputs_2,pw.out.28984,2,320.09802998,21.55682857430875
outputs_2,pw.out.28984,3,293.64698946,19.775497638771288
outputs_2,pw.out.28984,4,320.40815879,21.577714129419142
outputs_2,pw.out.28984,5,330.71216758,22.271631956378023
outputs_2,pw.out.28984,6,313.26429758,21.096614647710023
outputs_2,pw.out.28984,7,307.1866084,20.687315945489576
outputs_2,pw.out.28984,8,294.91651501,19.860993092501243
outputs_2,pw.out.28984,9,293.63692399,19.774819803145583
outputs_2,pw.out.28984,10,303.20250823,20.419008822156563
outputs_2,pw.out.28984,11,318.56126558,21.45333605409421
outputs_2,pw.out.28984,12,284.56362247,19.16378323206191
outputs_2,pw.out.28984,13,283.53175518,19.09429256318923
outputs_2,pw.out.28984,14,296.93964281,19.997239549894857
outputs_2,pw.out.28984,15,288.69232542,19.44182849410918
outputs_2,pw.out.28984,16,281.35047336,18.94739543325124
outputs_2,pw.out.28984,17,307.40501031,20.702024107803094
outputs_2,pw.out.28984,18,301.8311393,20.326654738580775
outputs_2,pw.out.28984,19,296.83564582,19.990235883361546
outputs_2,pw.out.28984,20,282.88766879,19.05091693359189
outputs_2,pw.out.28984,21,302.02946359,20.340010767123058
outputs_2,pw.out.28984,22,304.98603621,20.539119607926157
outputs_2,pw.out.28984,23,282.90460635,19.052057634893764
outputs_2,pw.out.28984,24,284.26379868,19.143591703351902
outputs_2,pw.out.28984,25,288.95046164,19.45921248806678
outputs_2,pw.out.28984,26,283.50057874,19.09219306870101
outputs_2,pw.out.28984,27,285.71856298,19.241562080944878
outputs_2,pw.out.28984,28,301.33625368,20.293326913270576
outputs_2,pw.out.28984,29,277.57325159,18.693020403502516
outputs_2,pw.out.28984,30,305.02106941,20.541478835093915
outputs_2,pw.out.28984,31,311.09769687,20.950706107426065
outputs_2,pw.out.28984,32,308.20603879,20.75596891184369
outputs_2,pw.out.28984,33,294.0335204,19.80152832274997
outputs_2,pw.out.28984,34,286.81142751,19.3151604445939
outputs_2,pw.out.28984,35,289.71458565,19.51067194016542
outputs_2,pw.out.28984,36,296.44303784,19.963795940137157
outputs_2,pw.out.28984,37,312.31896428,21.03295170532389
outputs_2,pw.out.28984,38,289.20566102,19.47639879130496
outputs_2,pw.out.28984,39,291.62250685,19.639159887177584
outputs_2,pw.out.28984,40,295.12436638,19.874990765525833
outputs_2,pw.out.28984,41,302.68315711,20.384033483479907
outputs_2,pw.out.28984,42,316.5541336,21.318166895473045
outputs_2,pw.out.28984,43,319.62494012,21.524968667217294
outputs_2,pw.out.28984,44,303.03765134,20.40790671271815
outputs_2,pw.out.28984,45,300.21684102,20.217940761560172
outputs_2,pw.out.28984,46,300.32815496,20.22543709023734
outputs_2,pw.out.28984,47,308.10104205,20.748897897129982
outputs_2,pw.out.28984,48,288.51018579,19.429562281576917
outputs_2,pw.out.28984,49,289.80158646,19.516530959745886
outputs_2,pw.out.28984,50,305.56483812,20.57809869388457
outputs_2,pw.out.28984,51,317.48303026,21.380722878675968
outputs_2,pw.out.28984,52,301.87657605,20.329714658938496
outputs_2,pw.out.28984,53,311.35427194,20.967984929376705
outputs_2,pw.out.28984,54,297.40327807,20.028462846610424
outputs_2,pw.out.28984,55,286.74568941,19.310733288145702
outputs_2,pw.out.28984,56,309.70318769,20.856793627773023
outputs_2,pw.out.28984,57,318.0428933,21.418426566971718
outputs_2,pw.out.28984,58,316.61954416,21.322571874641643
outputs_2,pw.out.28984,59,292.17844111,19.67659894474431
outputs_2,pw.out.28984,60,285.93243559,19.255965203621138
outputs_2,pw.out.28984,61,285.16668002,19.204395817522983
outputs_2,pw.out.28984,62,291.97111389,19.66263664652154
outputs_2,pw.out.28984,63,296.34956728,19.957501266266544
outputs_2,pw.out.28984,64,309.29729483,20.82945897417636
outputs_2,pw.out.28984,65,295.7204494,19.915133682464237
outputs_2,pw.out.28984,66,295.7177728,19.91495340703187
outputs_2,pw.out.28984,67,288.43867322,19.424746410479454
outputs_2,pw.out.28984,68,279.64325366,18.83242365378808
outputs_2,pw.out.28984,69,277.79453349,18.70792258299834
outputs_2,pw.out.28984,70,295.74726297,19.916939430040394
outputs_2,pw.out.28984,71,301.98868487,20.337264594046122
outputs_2,pw.out.28984,72,274.99989532,18.51971911331275
outputs_2,pw.out.28984,73,280.3488275,18.87994003999578
outputs_2,pw.out.28984,74,289.15832122,19.47321070531909
outputs_2,pw.out.28984,75,288.53292504,19.43109373838201
outputs_2,pw.out.28984,76,304.01853767,20.47396384890308
outputs_2,pw.out.28984,77,308.42364538,20.770623467726754
outputs_2,pw.out.28984,78,294.4587991,19.830168442590843
outputs_2,pw.out.28984,79,310.88909566,20.936657957280413
outputs_2,pw.out.28984,80,290.56977104,19.56826402233094
outputs_2,pw.out.28984,81,309.77277428,20.861479836616112
outputs_2,pw.out.28984,82,285.63707621,19.236074360726626
outputs_2,pw.out.28984,83,310.25758299,20.894129009959023
outputs_2,pw.out.28984,84,291.4712678,19.628974801447978
outputs_2,pw.out.28984,85,284.35240975,19.14955916030565
outputs_2,pw.out.28984,86,296.6927211,19.98061080795619
outputs_2,pw.out.28984,87,289.66172789,19.507112282703478
outputs_2,pw.out.28984,88,288.28006643,19.414065125125806
outputs_2,pw.out.28984,89,309.41239784,20.83721054565438
outputs_2,pw.out.28984,90,285.84133849,19.249830260586446
outputs_2,pw.out.28984,91,277.93416275,18.71732574955072
outputs_2,pw.out.28984,92,295.07366503,19.871576280808295
outputs_2,pw.out.28984,93,291.50768432,19.63142722761285
outputs_2,pw.out.28984,94,302.12864004,20.346689801821174
outputs_2,pw.out.28984,95,311.99593593,21.011197426714872
outputs_2,pw.out.28984,96,326.09842256,21.96092187444088
outputs_2,pw.out.28984,97,314.20857956,21.16020670443558
outputs_2,pw.out.28984,98,315.24352733,21.229904724069712
outputs_2,pw.out.28984,99,308.11695898,20.749969889682163
outputs_2,pw.out.28984,100,287.10608805,19.335004075733668
outputs_2,pw.out.28984,101,290.34595178,19.553190955330916
outputs_2,pw.out.28984,102,308.75028443,20.792620880069844
outputs_2,pw.out.28984,103,301.26996922,20.288863021451252
outputs_2,pw.out.28984,104,306.49947829,20.641041486939738
outputs_2,pw.out.28984,105,324.35963726,21.843824205445063
outputs_2,pw.out.28984,106,312.95783818,21.0759763080416
outputs_2,pw.out.28984,107,296.00598457,19.93436288050772
outputs_2,pw.out.28984,108,308.2682078,20.76015565569642
outputs_2,pw.out.28984,109,311.38738501,20.97021490246088
outputs_2,pw.out.28984,110,317.94859271,21.412075973702837
outputs_2,pw.out.28984,111,293.63966079,19.775004024228924
outputs_2,pw.out.28984,112,293.08058646,19.737353534192838
outputs_2,pw.out.28984,113,302.19580171,20.351212742348157
outputs_2,pw.out.28984,114,290.85567987,19.58751839090648
outputs_2,pw.out.28984,115,282.77676944,19.043448496585388
outputs_2,pw.out.28984,116,288.63262825,19.437808147881952
outputs_2,pw.out.28984,117,298.36764611,20.093407717391862
outputs_2,pw.out.28984,118,291.58580047,19.63668800487171
outputs_2,pw.out.28984,119,314.55096776,21.18326468054872
outputs_2,pw.out.28984,120,306.11776076,20.61533489056853
outputs_2,pw.out.28984,121,290.71954671,19.57835060284316
outputs_2,pw.out.28984,122,296.69168177,19.980540738637192
outputs_2,pw.out.28984,123,284.27079452,19.144062868500804
outputs_2,pw.out.28984,124,287.86351984,19.38601290727985
outputs_2,pw.out.28984,125,295.68670451,19.912861123560944
outputs_2,pw.out.28984,126,309.21495304,20.823913701876684
outputs_2,pw.out.28984,127,317.42073273,21.376527427179713
outputs_2,pw.out.28984,128,301.02095178,20.27209305241915
outputs_2,pw.out.28984,129,294.55946441,19.836947751246438
outputs_2,pw.out.28984,130,309.70319258,20.856793899886885
outputs_2,pw.out.28984,131,298.272333,20.086988823544075
outputs_2,pw.out.28984,132,292.33274651,19.686990564893794
outputs_2,pw.out.28984,133,297.93040399,20.063961868410995
outputs_2,pw.out.28984,134,290.06691371,19.534399316374607
outputs_2,pw.out.28984,135,301.60579836,20.311479220712393
outputs_2,pw.out.28984,136,304.03617843,20.475151898016623
outputs_2,pw.out.28984,137,308.85105056,20.799406855515013
outputs_2,pw.out.28984,138,300.54227132,20.239856675802137
outputs_2,pw.out.28984,139,313.02353197,21.080400335180407
outputs_2,pw.out.28984,140,300.94381615,20.266898398828314
outputs_2,pw.out.28984,141,300.75755383,20.254354766215595
outputs_2,pw.out.28984,142,294.64330398,19.84259384173131
outputs_2,pw.out.28984,143,306.18314453,20.619738237053962
outputs_2,pw.out.28984,144,293.04887015,19.735217576447354
outputs_2,pw.out.28984,145,284.33423998,19.14833546427642
outputs_2,pw.out.28984,146,294.26162615,19.81688996649871
outputs_2,pw.out.28984,147,301.59536995,20.3107770308962
outputs_2,pw.out.28984,148,309.17856156,20.821462908394974
outputs_2,pw.out.28984,149,289.50825924,19.496777126179982
outputs_2,pw.out.28984,150,304.78584111,20.52563759066661
outputs_2,pw.out.28984,151,309.43479289,20.838718736724427
outputs_2,pw.out.28984,152,316.4291927,21.309752726745494
outputs_2,pw.out.28984,153,292.49920226,19.69820043142084
outputs_2,pw.out.28984,154,297.13226475,20.01021162578043
outputs_2,pw.out.28984,155,311.87150369,21.002817680390628
outputs_2,pw.out.28984,156,313.5436881,21.11542996057217
outputs_2,pw.out.28984,157,292.71161004,19.71250504887971
outputs_2,pw.out.28984,158,298.20258966,20.08229200226044
outputs_2,pw.out.28984,159,303.76303048,20.456756865011524
outputs_2,pw.out.28984,160,300.2744156,20.221817975896943
outputs_2,pw.out.28984,161,315.77878859,21.265951647127757
outputs_2,pw.out.28984,162,296.43759747,19.963429538824425
outputs_2,pw.out.28984,163,304.86389428,20.530894014103705
outputs_2,pw.out.28984,164,305.52966717,20.575730078788634
outputs_2,pw.out.28984,165,312.77035154,21.06335008887232
outputs_2,pw.out.28984,166,312.00419138,21.01175349138815
outputs_2,pw.out.28984,167,289.75411865,19.513334302173423
outputs_2,pw.out.28984,168,294.35941174,19.823475257972
outputs_2,pw.out.28984,169,289.46613905,19.493940475244532
outputs_2,pw.out.28984,170,295.61493695,19.90802797323336
outputs_2,pw.out.28984,171,285.2865554,19.21246875546987
outputs_2,pw.out.28984,172,287.32738791,19.349907479741866
outputs_2,pw.out.28984,173,296.17159657,19.945515875237984
outputs_2,pw.out.28984,174,308.08685819,20.747942777480752
outputs_2,pw.out.28984,175,312.90491903,21.072412432814822
outputs_2,pw.out.28984,176,296.38327481,19.959771240088163
outputs_2,pw.out.28984,177,280.50555973,18.89049520057523
outputs_2,pw.out.28984,178,293.71482129,19.78006575019906
outputs_2,pw.out.28984,179,289.55873571,19.50017637252135
outputs_2,pw.out.28984,180,314.71960937,21.19462176067412
outputs_2,pw.out.28984,181,312.30252574,21.03184461008375
outputs_2,pw.out.28984,182,293.23989762,19.748082167358156
outputs_2,pw.out.28984,183,304.16978841,20.484149750974264
outputs_2,pw.out.28984,184,290.64411663,19.57327078130132
outputs_2,pw.out.29046,0,295.7305659,19.9158149195132
outputs_2,pw.out.29046,1,290.21093049,19.544098134636073
outputs_2,pw.out.29046,2,307.91820282,20.736584744956836
outputs_2,pw.out.29046,3,276.89791279,18.647540109253608
outputs_2,pw.out.29046,4,292.08610326,19.670380598811477
outputs_2,pw.out.29046,5,302.04409219,20.34099595535384
outputs_2,pw.out.29046,6,288.60084219,19.435667564200845
outputs_2,pw.out.29046,7,297.54841113,20.0382367682973
outputs_2,pw.out.29046,8,297.09482924,20.007690490865862
outputs_2,pw.out.29046,9,301.87642169,20.32970431861181
outputs_2,pw.out.29046,10,303.97956549,20.47133931072164
outputs_2,pw.out.29046,11,322.6658533,21.729757340623927
outputs_2,pw.out.29046,12,327.01489246,22.022640971466817
outputs_2,pw.out.29046,13,325.04274588,21.88982777464709
outputs_2,pw.out.29046,14,329.92851003,22.21885696982234
outputs_2,pw.out.29046,15,328.30674644,22.10964012638813
outputs_2,pw.out.29046,16,290.44353733,19.559762913225054
outputs_2,pw.out.29046,17,290.9599004,19.594537023702106
outputs_2,pw.out.29046,18,288.06591024,19.399642818422407
outputs_2,pw.out.29046,19,286.10811474,19.267796170034043
outputs_2,pw.out.29046,20,300.58622062,20.242816322202387
outputs_2,pw.out.29046,21,299.18869463,20.14870070955272
outputs_2,pw.out.29046,22,289.91178707,19.523952457111506
outputs_2,pw.out.29046,23,305.33585438,20.56267786537124
outputs_2,pw.out.29046,24,285.09593916,19.19963178411588
